FinanceKey,OrganizationKey,DepartmentKey,ScenarioKey,AccountKey,Amount,Date
3198,8,1,Actual,71,122.3,3 Mar 2028
3199,8,1,Budget,71,90,3 Mar 2028
3200,8,1,Budget,73,300,3 Mar 2028
3201,8,1,Actual,73,520.79,3 Mar 2028
3202,8,1,Actual,74,337.45,3 Mar 2028
3203,8,1,Budget,74,200,3 Mar 2028
3204,8,1,Budget,76,380,3 Mar 2028
3205,8,1,Actual,76,613.21,3 Mar 2028
3206,8,1,Actual,77,1102.62,3 Mar 2028
3207,8,1,Budget,77,650,3 Mar 2028
3208,8,1,Budget,78,200,3 Mar 2028
3209,8,1,Actual,78,340.48,3 Mar 2028
3210,8,1,Actual,80,1349.59,3 Mar 2028
3211,8,1,Budget,80,750,3 Mar 2028
3212,8,1,Budget,81,480,3 Mar 2028
3213,8,1,Actual,81,835.95,3 Mar 2028
3214,8,1,Actual,82,87.45,3 Mar 2028
3215,8,1,Budget,82,50,3 Mar 2028
3216,8,1,Budget,83,200,3 Mar 2028
3217,8,1,Actual,83,304.12,3 Mar 2028
3218,8,1,Actual,84,269.27,3 Mar 2028
3219,8,1,Budget,84,200,3 Mar 2028
3220,8,1,Budget,85,100,3 Mar 2028
3221,8,1,Actual,85,243.51,3 Mar 2028
3222,8,1,Actual,87,1092.01,3 Mar 2028
3223,8,1,Budget,87,650,3 Mar 2028
3224,8,1,Actual,89,263.21,3 Mar 2028
3225,8,1,Actual,90,404.12,3 Mar 2028
3226,8,1,Actual,91,-321.64,3 Mar 2028
3227,8,1,Actual,92,538.97,3 Mar 2028
3228,8,1,Actual,94,431.39,3 Mar 2028
3229,8,1,Actual,96,8,3 Mar 2028
3230,8,2,Actual,12,112354.69,3 Mar 2028
3231,8,2,Actual,60,19274.17,3 Mar 2028
3232,8,2,Budget,60,15600,3 Mar 2028
3233,8,2,Budget,61,1500,3 Mar 2028
3234,8,2,Actual,61,2120.82,3 Mar 2028
3235,8,2,Actual,62,1542.02,3 Mar 2028
3236,8,2,Budget,62,1000,3 Mar 2028
3237,8,2,Budget,65,200,3 Mar 2028
3238,8,2,Actual,65,328.36,3 Mar 2028
3239,8,2,Actual,66,298.06,3 Mar 2028
3240,8,2,Budget,66,200,3 Mar 2028
3241,8,2,Budget,67,100,3 Mar 2028
3242,8,2,Actual,67,151.08,3 Mar 2028
3243,8,2,Actual,68,114.72,3 Mar 2028
3244,8,2,Budget,68,80,3 Mar 2028
3245,8,2,Actual,69,34.42,3 Mar 2028
3246,8,2,Actual,71,41.99,3 Mar 2028
3247,8,2,Budget,71,50,3 Mar 2028
3248,8,2,Budget,73,220,3 Mar 2028
3249,8,2,Actual,73,207.15,3 Mar 2028
3250,8,2,Actual,74,326.84,3 Mar 2028
3251,8,2,Budget,74,200,3 Mar 2028
3252,8,2,Budget,76,200,3 Mar 2028
3253,8,2,Actual,76,234.42,3 Mar 2028
3254,8,2,Actual,77,422.3,3 Mar 2028
3255,8,2,Budget,77,280,3 Mar 2028
3256,8,2,Budget,78,100,3 Mar 2028
3257,8,2,Actual,78,152.6,3 Mar 2028
3258,8,2,Actual,80,511.7,3 Mar 2028
3259,8,2,Budget,80,380,3 Mar 2028
3260,8,2,Budget,81,280,3 Mar 2028
3261,8,2,Actual,81,316.24,3 Mar 2028
3262,8,2,Actual,82,32.9,3 Mar 2028
3263,8,2,Budget,82,20,3 Mar 2028
3264,8,2,Budget,83,90,3 Mar 2028
3265,8,2,Actual,83,114.72,3 Mar 2028
3266,8,2,Actual,84,102.6,3 Mar 2028
3267,8,2,Budget,84,80,3 Mar 2028
3268,8,2,Budget,85,60,3 Mar 2028
3269,8,2,Actual,85,91.99,3 Mar 2028
3270,8,2,Actual,87,410.18,3 Mar 2028
3271,8,2,Budget,87,380,3 Mar 2028
3272,8,2,Actual,89,101.08,3 Mar 2028
3273,8,2,Actual,90,154.11,3 Mar 2028
3274,8,2,Actual,91,-121.64,3 Mar 2028
3275,8,2,Actual,92,205.63,3 Mar 2028
3276,8,2,Actual,94,160.18,3 Mar 2028
3277,8,2,Actual,96,3,3 Mar 2028
3278,8,6,Actual,52,11236.14,3 Mar 2028
3279,8,6,Budget,52,10100,3 Mar 2028
3280,8,6,Budget,53,11800,3 Mar 2028
3281,8,6,Actual,53,11236.14,3 Mar 2028
3282,8,6,Actual,56,108586.44,3 Mar 2028
3283,8,6,Budget,56,124900,3 Mar 2028
3284,8,6,Budget,57,8900,3 Mar 2028
3285,8,6,Actual,57,9363.38,3 Mar 2028
3286,8,6,Actual,60,25939.44,3 Mar 2028
3287,8,6,Budget,60,15700,3 Mar 2028
3288,8,6,Budget,61,1400,3 Mar 2028
3289,8,6,Actual,61,2075.36,3 Mar 2028
3290,8,6,Actual,62,1557.17,3 Mar 2028
3291,8,6,Budget,62,1000,3 Mar 2028
3292,8,6,Budget,63,7300,3 Mar 2028
3293,8,6,Actual,63,7490.61,3 Mar 2028
3294,8,6,Actual,65,298.06,3 Mar 2028
3295,8,6,Budget,65,200,3 Mar 2028
3296,8,6,Budget,66,200,3 Mar 2028
3297,8,6,Actual,66,270.78,3 Mar 2028
3298,8,6,Actual,67,140.48,3 Mar 2028
3299,8,6,Budget,67,100,3 Mar 2028
3300,8,6,Budget,68,70,3 Mar 2028
3301,8,6,Actual,68,104.11,3 Mar 2028
3302,8,6,Actual,69,31.38,3 Mar 2028
3303,8,6,Actual,71,43.51,3 Mar 2028
3304,8,6,Budget,71,50,3 Mar 2028
3305,8,6,Budget,72,650,3 Mar 2028
3306,8,6,Actual,72,1498.08,3 Mar 2028
3307,8,6,Actual,73,213.21,3 Mar 2028
3308,8,6,Budget,73,220,3 Mar 2028
3309,8,6,Budget,74,200,3 Mar 2028
3310,8,6,Actual,74,246.54,3 Mar 2028
3311,8,6,Actual,76,3069.32,3 Mar 2028
3312,8,6,Budget,76,2100,3 Mar 2028
3313,8,6,Budget,77,380,3 Mar 2028
3314,8,6,Actual,77,507.15,3 Mar 2028
3315,8,6,Actual,78,193.51,3 Mar 2028
3316,8,6,Budget,78,100,3 Mar 2028
3317,8,6,Budget,80,480,3 Mar 2028
3318,8,6,Actual,80,687.46,3 Mar 2028
3319,8,6,Actual,81,425.33,3 Mar 2028
3320,8,6,Budget,81,280,3 Mar 2028
3321,8,6,Budget,82,30,3 Mar 2028
3322,8,6,Actual,82,45.02,3 Mar 2028
3323,8,6,Actual,83,155.63,3 Mar 2028
3324,8,6,Budget,83,90,3 Mar 2028
3325,8,6,Budget,84,90,3 Mar 2028
3326,8,6,Actual,84,140.48,3 Mar 2028
3327,8,6,Actual,85,123.81,3 Mar 2028
3328,8,6,Budget,85,70,3 Mar 2028
3329,8,6,Budget,87,380,3 Mar 2028
3330,8,6,Actual,87,546.55,3 Mar 2028
3331,8,6,Actual,89,137.45,3 Mar 2028
3332,8,6,Actual,90,210.18,3 Mar 2028
3333,8,6,Actual,91,-165.58,3 Mar 2028
3334,8,6,Actual,92,279.87,3 Mar 2028
3335,8,6,Actual,94,43374.62,3 Mar 2028
3336,8,6,Actual,96,4,3 Mar 2028
3337,8,6,Actual,97,276,3 Mar 2028
3338,8,6,Actual,99,34500,3 Mar 2028
3339,8,6,Budget,101,430700,3 Mar 2028
3340,8,6,Actual,101,374517.15,3 Mar 2028
3341,8,7,Actual,4,529663.98,3 Mar 2028
3342,8,7,Actual,6,593706.08,3 Mar 2028
3343,8,7,Actual,7,18981.74,3 Mar 2028
3344,8,7,Actual,8,11874.03,3 Mar 2028
3345,8,7,Actual,13,87275.43,3 Mar 2028
3346,8,7,Actual,14,56402.13,3 Mar 2028
3347,8,7,Actual,15,116365.37,3 Mar 2028
3348,8,7,Actual,18,10395.21,3 Mar 2028
3349,8,7,Actual,19,33121.4,3 Mar 2028
3350,8,7,Actual,20,9875.51,3 Mar 2028
3351,8,7,Actual,21,60276.45,3 Mar 2028
3352,8,7,Actual,22,8828.52,3 Mar 2028
3353,8,7,Actual,23,3682.97,3 Mar 2028
3354,8,7,Actual,24,18290.82,3 Mar 2028
3355,8,7,Actual,28,17318.07,3 Mar 2028
3356,8,7,Actual,29,138627.91,3 Mar 2028
3357,8,7,Actual,31,51074.76,3 Mar 2028
3358,8,7,Actual,32,22384.83,3 Mar 2028
3359,8,7,Actual,33,18971.13,3 Mar 2028
3360,8,7,Actual,34,43636.74,3 Mar 2028
3361,8,7,Actual,35,70106.93,3 Mar 2028
3362,8,7,Actual,37,68831.15,3 Mar 2028
3363,8,7,Actual,38,26822.79,3 Mar 2028
3364,8,7,Actual,39,58452.17,3 Mar 2028
3365,8,7,Actual,40,25271.25,3 Mar 2028
3366,8,7,Actual,43,888788.85,3 Mar 2028
3367,8,7,Actual,46,223654.83,3 Mar 2028
3368,8,7,Actual,100,17152.92,3 Mar 2028
3369,3,1,Actual,60,21840,2 Apr 2028
3370,3,1,Budget,60,20900,2 Apr 2028
3371,3,1,Budget,61,1900,2 Apr 2028
3372,3,1,Actual,61,1747,2 Apr 2028
3373,3,1,Actual,62,1092,2 Apr 2028
3374,3,1,Budget,62,1500,2 Apr 2028
3375,3,1,Budget,65,380,2 Apr 2028
3376,3,1,Actual,65,270,2 Apr 2028
3377,3,1,Actual,66,246,2 Apr 2028
3378,3,1,Budget,66,280,2 Apr 2028
3379,3,1,Budget,67,200,2 Apr 2028
3380,3,1,Actual,67,132,2 Apr 2028
3381,3,1,Actual,68,96,2 Apr 2028
3382,3,1,Budget,68,100,2 Apr 2028
3383,3,1,Actual,69,27,2 Apr 2028
3384,3,1,Actual,71,30,2 Apr 2028
3385,3,1,Budget,71,60,2 Apr 2028
3386,3,1,Budget,73,220,2 Apr 2028
3387,3,1,Actual,73,203,2 Apr 2028
3388,3,1,Actual,74,91,2 Apr 2028
3389,3,1,Budget,74,100,2 Apr 2028
3390,3,1,Budget,76,280,2 Apr 2028
3391,3,1,Actual,76,276,2 Apr 2028
3392,3,1,Actual,77,497,2 Apr 2028
3393,3,1,Budget,77,480,2 Apr 2028
3394,3,1,Budget,78,200,2 Apr 2028
3395,3,1,Actual,78,156,2 Apr 2028
3396,3,1,Actual,80,611,2 Apr 2028
3397,3,1,Budget,80,550,2 Apr 2028
3398,3,1,Budget,81,380,2 Apr 2028
3399,3,1,Actual,81,378,2 Apr 2028
3400,3,1,Actual,82,38,2 Apr 2028
3401,3,1,Budget,82,40,2 Apr 2028
3402,3,1,Budget,83,100,2 Apr 2028
3403,3,1,Actual,83,132,2 Apr 2028
3404,3,1,Actual,84,113,2 Apr 2028
3405,3,1,Budget,84,100,2 Apr 2028
3406,3,1,Budget,85,90,2 Apr 2028
3407,3,1,Actual,85,106,2 Apr 2028
3408,3,1,Actual,87,540,2 Apr 2028
3409,3,1,Budget,87,480,2 Apr 2028
3410,3,1,Actual,89,220,2 Apr 2028
3411,3,1,Actual,90,338,2 Apr 2028
3412,3,1,Actual,91,-270,2 Apr 2028
3413,3,1,Actual,92,451,2 Apr 2028
3414,3,1,Actual,94,222,2 Apr 2028
3415,3,1,Actual,96,12,2 Apr 2028
3416,3,2,Actual,12,46598,2 Apr 2028
3417,3,6,Actual,52,3883,2 Apr 2028
3418,3,6,Budget,52,4300,2 Apr 2028
3419,3,6,Budget,53,2200,2 Apr 2028
3420,3,6,Actual,53,2588,2 Apr 2028
3421,3,6,Actual,54,1,2 Apr 2028
3422,3,6,Budget,54,0,2 Apr 2028
3423,3,6,Budget,56,73700,2 Apr 2028
3424,3,6,Actual,56,61418,2 Apr 2028
3425,3,6,Actual,57,2157,2 Apr 2028
3426,3,6,Budget,57,3000,2 Apr 2028
3427,3,6,Actual,60,14400,2 Apr 2028
3428,3,6,Budget,60,13500,2 Apr 2028
3429,3,6,Budget,61,1300,2 Apr 2028
3430,3,6,Actual,61,1296,2 Apr 2028
3431,3,6,Actual,62,1008,2 Apr 2028
3432,3,6,Budget,62,850,2 Apr 2028
3433,3,6,Budget,63,2600,2 Apr 2028
3434,3,6,Actual,63,2589,2 Apr 2028
3435,3,6,Actual,65,240,2 Apr 2028
3436,3,6,Budget,65,200,2 Apr 2028
3437,3,6,Budget,66,200,2 Apr 2028
3438,3,6,Actual,66,218,2 Apr 2028
3439,3,6,Actual,67,112,2 Apr 2028
3440,3,6,Budget,67,100,2 Apr 2028
3441,3,6,Budget,68,70,2 Apr 2028
3442,3,6,Actual,68,84,2 Apr 2028
3443,3,6,Actual,69,24,2 Apr 2028
3444,3,6,Actual,71,24,2 Apr 2028
3445,3,6,Budget,71,50,2 Apr 2028
3446,3,6,Budget,72,200,2 Apr 2028
3447,3,6,Actual,72,259,2 Apr 2028
3448,3,6,Actual,73,161,2 Apr 2028
3449,3,6,Budget,73,120,2 Apr 2028
3450,3,6,Budget,74,100,2 Apr 2028
3451,3,6,Actual,74,103,2 Apr 2028
3452,3,6,Actual,76,703,2 Apr 2028
3453,3,6,Budget,76,750,2 Apr 2028
3454,3,6,Budget,77,280,2 Apr 2028
3455,3,6,Actual,77,353,2 Apr 2028
3456,3,6,Actual,78,101,2 Apr 2028
3457,3,6,Budget,78,90,2 Apr 2028
3458,3,6,Budget,80,380,2 Apr 2028
3459,3,6,Actual,80,382,2 Apr 2028
3460,3,6,Actual,81,237,2 Apr 2028
3461,3,6,Budget,81,200,2 Apr 2028
3462,3,6,Budget,82,20,2 Apr 2028
3463,3,6,Actual,82,23,2 Apr 2028
3464,3,6,Actual,83,79,2 Apr 2028
3465,3,6,Budget,83,80,2 Apr 2028
3466,3,6,Budget,84,70,2 Apr 2028
3467,3,6,Actual,84,66,2 Apr 2028
3468,3,6,Actual,85,63,2 Apr 2028
3469,3,6,Budget,85,60,2 Apr 2028
3470,3,6,Budget,87,280,2 Apr 2028
3471,3,6,Actual,87,360,2 Apr 2028
3472,3,6,Actual,89,128,2 Apr 2028
3473,3,6,Actual,90,196,2 Apr 2028
3474,3,6,Actual,91,-157,2 Apr 2028
3475,3,6,Actual,92,262,2 Apr 2028
3476,3,6,Actual,94,5530,2 Apr 2028
3477,3,6,Actual,96,8,2 Apr 2028
3478,3,6,Actual,97,180,2 Apr 2028
3479,3,6,Actual,99,45000,2 Apr 2028
3480,3,6,Actual,101,129439,2 Apr 2028
3481,3,6,Budget,101,155300,2 Apr 2028
3482,3,7,Actual,4,151902,2 Apr 2028
3483,3,7,Actual,6,218461,2 Apr 2028
3484,3,7,Actual,7,7263,2 Apr 2028
3485,3,7,Actual,8,4369,2 Apr 2028
3486,3,7,Actual,13,31130,2 Apr 2028
3487,3,7,Actual,14,20972,2 Apr 2028
3488,3,7,Actual,15,45440,2 Apr 2028
3489,3,7,Actual,18,13720,2 Apr 2028
3490,3,7,Actual,19,43720,2 Apr 2028
3491,3,7,Actual,20,14406,2 Apr 2028
3492,3,7,Actual,21,61622,2 Apr 2028
3493,3,7,Actual,22,11770,2 Apr 2028
3494,3,7,Actual,23,4860,2 Apr 2028
3495,3,7,Actual,24,23147,2 Apr 2028
3496,3,7,Actual,28,22640,2 Apr 2028
3497,3,7,Actual,29,198240,2 Apr 2028
3498,3,7,Actual,31,56856,2 Apr 2028
3499,3,7,Actual,32,30181,2 Apr 2028
3500,3,7,Actual,33,27972,2 Apr 2028
3501,3,7,Actual,34,14833,2 Apr 2028
3502,3,7,Actual,35,61585,2 Apr 2028
3503,3,7,Actual,37,54817,2 Apr 2028
3504,3,7,Actual,38,37092,2 Apr 2028
3505,3,7,Actual,39,61451,2 Apr 2028
3506,3,7,Actual,40,33040,2 Apr 2028
3507,3,7,Actual,43,64733,2 Apr 2028
3508,3,7,Actual,46,12864,2 Apr 2028
3509,3,7,Actual,60,6480,2 Apr 2028
3510,3,7,Budget,60,8100,2 Apr 2028
3511,3,7,Budget,61,750,2 Apr 2028
3512,3,7,Actual,61,778,2 Apr 2028
3513,3,7,Actual,62,583,2 Apr 2028
3514,3,7,Budget,62,550,2 Apr 2028
3515,3,7,Budget,65,100,2 Apr 2028
3516,3,7,Actual,65,123,2 Apr 2028
3517,3,7,Actual,66,112,2 Apr 2028
3518,3,7,Budget,66,100,2 Apr 2028
3519,3,7,Budget,67,60,2 Apr 2028
3520,3,7,Actual,67,56,2 Apr 2028
3521,3,7,Actual,68,42,2 Apr 2028
3522,3,7,Budget,68,50,2 Apr 2028
3523,3,7,Actual,69,12,2 Apr 2028
3524,3,7,Actual,71,9,2 Apr 2028
3525,3,7,Budget,71,40,2 Apr 2028
3526,3,7,Budget,73,110,2 Apr 2028
3527,3,7,Actual,73,74,2 Apr 2028
3528,3,7,Actual,74,121,2 Apr 2028
3529,3,7,Budget,74,100,2 Apr 2028
3530,3,7,Budget,76,90,2 Apr 2028
3531,3,7,Actual,76,80,2 Apr 2028
3532,3,7,Actual,77,144,2 Apr 2028
3533,3,7,Budget,77,200,2 Apr 2028
3534,3,7,Budget,78,50,2 Apr 2028
3535,3,7,Actual,78,53,2 Apr 2028
3536,3,7,Actual,80,173,2 Apr 2028
3537,3,7,Budget,80,200,2 Apr 2028
3538,3,7,Budget,81,100,2 Apr 2028
3539,3,7,Actual,81,107,2 Apr 2028
3540,3,7,Actual,82,11,2 Apr 2028
3541,3,7,Budget,82,10,2 Apr 2028
3542,3,7,Budget,83,40,2 Apr 2028
3543,3,7,Actual,83,40,2 Apr 2028
3544,3,7,Actual,84,36,2 Apr 2028
3545,3,7,Budget,84,40,2 Apr 2028
3546,3,7,Budget,85,30,2 Apr 2028
3547,3,7,Actual,85,32,2 Apr 2028
3548,3,7,Actual,87,135,2 Apr 2028
3549,3,7,Budget,87,200,2 Apr 2028
3550,3,7,Actual,89,70,2 Apr 2028
3551,3,7,Actual,90,107,2 Apr 2028
3552,3,7,Actual,91,-86,2 Apr 2028
3553,3,7,Actual,92,142,2 Apr 2028
3554,3,7,Actual,94,62,2 Apr 2028
3555,3,7,Actual,96,3,2 Apr 2028
3556,3,7,Actual,100,23076,2 Apr 2028
3557,4,1,Actual,60,46640,2 Apr 2028
3558,4,1,Budget,60,49000,2 Apr 2028
3559,4,1,Budget,61,4900,2 Apr 2028
3560,4,1,Actual,61,4664,2 Apr 2028
3561,4,1,Actual,62,3264,2 Apr 2028
3562,4,1,Budget,62,3200,2 Apr 2028
3563,4,1,Budget,65,650,2 Apr 2028
3564,4,1,Actual,65,649,2 Apr 2028
3565,4,1,Actual,66,590,2 Apr 2028
3566,4,1,Budget,66,550,2 Apr 2028
3567,4,1,Budget,67,280,2 Apr 2028
3568,4,1,Actual,67,308,2 Apr 2028
3569,4,1,Actual,68,231,2 Apr 2028
3570,4,1,Budget,68,200,2 Apr 2028
3571,4,1,Actual,69,65,2 Apr 2028
3572,4,1,Actual,71,88,2 Apr 2028
3573,4,1,Budget,71,110,2 Apr 2028
3574,4,1,Budget,73,400,2 Apr 2028
3575,4,1,Actual,73,443,2 Apr 2028
3576,4,1,Actual,74,215,2 Apr 2028
3577,4,1,Budget,74,200,2 Apr 2028
3578,4,1,Budget,76,550,2 Apr 2028
3579,4,1,Actual,76,539,2 Apr 2028
3580,4,1,Actual,77,970,2 Apr 2028
3581,4,1,Budget,77,950,2 Apr 2028
3582,4,1,Budget,78,280,2 Apr 2028
3583,4,1,Actual,78,288,2 Apr 2028
3584,4,1,Actual,80,1131,2 Apr 2028
3585,4,1,Budget,80,1100,2 Apr 2028
3586,4,1,Budget,81,650,2 Apr 2028
3587,4,1,Actual,81,700,2 Apr 2028
3588,4,1,Actual,82,70,2 Apr 2028
3589,4,1,Budget,82,70,2 Apr 2028
3590,4,1,Budget,83,280,2 Apr 2028
3591,4,1,Actual,83,245,2 Apr 2028
3592,4,1,Actual,84,213,2 Apr 2028
3593,4,1,Budget,84,200,2 Apr 2028
3594,4,1,Budget,85,200,2 Apr 2028
3595,4,1,Actual,85,196,2 Apr 2028
3596,4,1,Actual,87,990,2 Apr 2028
3597,4,1,Budget,87,1000,2 Apr 2028
3598,4,1,Actual,89,208,2 Apr 2028
3599,4,1,Actual,90,320,2 Apr 2028
3600,4,1,Actual,91,-256,2 Apr 2028
3601,4,1,Actual,92,426,2 Apr 2028
3602,4,1,Actual,94,103,2 Apr 2028
3603,4,1,Actual,96,11,2 Apr 2028
3604,4,2,Actual,12,60650,2 Apr 2028
3605,4,6,Actual,52,1977,2 Apr 2028
3606,4,6,Budget,52,2000,2 Apr 2028
3607,4,6,Budget,53,5300,2 Apr 2028
3608,4,6,Actual,53,5933,2 Apr 2028
3609,4,6,Actual,54,8,2 Apr 2028
3610,4,6,Budget,54,0,2 Apr 2028
3611,4,6,Budget,56,47600,2 Apr 2028
3612,4,6,Actual,56,41363,2 Apr 2028
3613,4,6,Actual,57,8240,2 Apr 2028
3614,4,6,Budget,57,7800,2 Apr 2028
3615,4,6,Actual,60,29120,2 Apr 2028
3616,4,6,Budget,60,27400,2 Apr 2028
3617,4,6,Budget,61,2600,2 Apr 2028
3618,4,6,Actual,61,3203,2 Apr 2028
3619,4,6,Actual,62,2038,2 Apr 2028
3620,4,6,Budget,62,1600,2 Apr 2028
3621,4,6,Budget,63,10200,2 Apr 2028
3622,4,6,Actual,63,5933,2 Apr 2028
3623,4,6,Actual,65,406,2 Apr 2028
3624,4,6,Budget,65,380,2 Apr 2028
3625,4,6,Budget,66,380,2 Apr 2028
3626,4,6,Actual,66,369,2 Apr 2028
3627,4,6,Actual,67,189,2 Apr 2028
3628,4,6,Budget,67,200,2 Apr 2028
3629,4,6,Budget,68,100,2 Apr 2028
3630,4,6,Actual,68,140,2 Apr 2028
3631,4,6,Actual,69,41,2 Apr 2028
3632,4,6,Actual,71,35,2 Apr 2028
3633,4,6,Budget,71,60,2 Apr 2028
3634,4,6,Budget,72,380,2 Apr 2028
3635,4,6,Actual,72,197,2 Apr 2028
3636,4,6,Actual,73,273,2 Apr 2028
3637,4,6,Budget,73,300,2 Apr 2028
3638,4,6,Budget,74,200,2 Apr 2028
3639,4,6,Actual,74,195,2 Apr 2028
3640,4,6,Actual,76,1874,2 Apr 2028
3641,4,6,Budget,76,2500,2 Apr 2028
3642,4,6,Budget,77,550,2 Apr 2028
3643,4,6,Actual,77,611,2 Apr 2028
3644,4,6,Actual,78,188,2 Apr 2028
3645,4,6,Budget,78,200,2 Apr 2028
3646,4,6,Budget,80,650,2 Apr 2028
3647,4,6,Actual,80,720,2 Apr 2028
3648,4,6,Actual,81,445,2 Apr 2028
3649,4,6,Budget,81,480,2 Apr 2028
3650,4,6,Budget,82,50,2 Apr 2028
3651,4,6,Actual,82,45,2 Apr 2028
3652,4,6,Actual,83,157,2 Apr 2028
3653,4,6,Budget,83,200,2 Apr 2028
3654,4,6,Budget,84,100,2 Apr 2028
3655,4,6,Actual,84,135,2 Apr 2028
3656,4,6,Actual,85,126,2 Apr 2028
3657,4,6,Budget,85,100,2 Apr 2028
3658,4,6,Budget,87,550,2 Apr 2028
3659,4,6,Actual,87,630,2 Apr 2028
3660,4,6,Actual,89,132,2 Apr 2028
3661,4,6,Actual,90,203,2 Apr 2028
3662,4,6,Actual,91,-162,2 Apr 2028
3663,4,6,Actual,92,271,2 Apr 2028
3664,4,6,Actual,94,5821,2 Apr 2028
3665,4,6,Actual,96,7,2 Apr 2028
3666,4,6,Actual,97,166,2 Apr 2028
3667,4,6,Actual,99,63000,2 Apr 2028
3668,4,6,Actual,101,197774,2 Apr 2028
3669,4,6,Budget,101,217600,2 Apr 2028
3670,4,7,Actual,4,286328,2 Apr 2028
3671,4,7,Actual,6,303211,2 Apr 2028
3672,4,7,Actual,7,9600,2 Apr 2028
3673,4,7,Actual,8,6064,2 Apr 2028
3674,4,7,Actual,13,47301,2 Apr 2028
3675,4,7,Actual,14,30927,2 Apr 2028
3676,4,7,Actual,15,62461,2 Apr 2028
3677,4,7,Actual,18,10976,2 Apr 2028
3678,4,7,Actual,19,34976,2 Apr 2028
3679,4,7,Actual,20,10756,2 Apr 2028
3680,4,7,Actual,21,43841,2 Apr 2028
3681,4,7,Actual,22,9321,2 Apr 2028
3682,4,7,Actual,23,3888,2 Apr 2028
3683,4,7,Actual,24,19513,2 Apr 2028
3684,4,7,Actual,28,17241,2 Apr 2028
3685,4,7,Actual,29,160116,2 Apr 2028
3686,4,7,Actual,31,42249,2 Apr 2028
3687,4,7,Actual,32,26686,2 Apr 2028
3688,4,7,Actual,33,22803,2 Apr 2028
3689,4,7,Actual,34,19314,2 Apr 2028
3690,4,7,Actual,35,55224,2 Apr 2028
3691,4,7,Actual,37,44341,2 Apr 2028
3692,4,7,Actual,38,25896,2 Apr 2028
3693,4,7,Actual,39,48991,2 Apr 2028
3694,4,7,Actual,40,25161,2 Apr 2028
3695,4,7,Actual,43,411346,2 Apr 2028
3696,4,7,Actual,46,21288,2 Apr 2028
3697,4,7,Actual,100,19157,2 Apr 2028
3698,5,1,Actual,60,28000,2 Apr 2028
3699,5,1,Budget,60,29000,2 Apr 2028
3700,5,1,Budget,61,3100,2 Apr 2028
3701,5,1,Actual,61,3080,2 Apr 2028
3702,5,1,Actual,62,2520,2 Apr 2028
3703,5,1,Budget,62,2200,2 Apr 2028
3704,5,1,Budget,65,550,2 Apr 2028
3705,5,1,Actual,65,553,2 Apr 2028
3706,5,1,Actual,66,503,2 Apr 2028
3707,5,1,Budget,66,480,2 Apr 2028
3708,5,1,Budget,67,280,2 Apr 2028
3709,5,1,Actual,67,252,2 Apr 2028
3710,5,1,Actual,68,189,2 Apr 2028
3711,5,1,Budget,68,200,2 Apr 2028
3712,5,1,Actual,69,55,2 Apr 2028
3713,5,1,Actual,71,63,2 Apr 2028
3714,5,1,Budget,71,90,2 Apr 2028
3715,5,1,Budget,73,300,2 Apr 2028
3716,5,1,Actual,73,336,2 Apr 2028
3717,5,1,Actual,74,250,2 Apr 2028
3718,5,1,Budget,74,200,2 Apr 2028
3719,5,1,Budget,76,380,2 Apr 2028
3720,5,1,Actual,76,371,2 Apr 2028
3721,5,1,Actual,77,667,2 Apr 2028
3722,5,1,Budget,77,650,2 Apr 2028
3723,5,1,Budget,78,200,2 Apr 2028
3724,5,1,Actual,78,194,2 Apr 2028
3725,5,1,Actual,80,757,2 Apr 2028
3726,5,1,Budget,80,850,2 Apr 2028
3727,5,1,Budget,81,480,2 Apr 2028
3728,5,1,Actual,81,468,2 Apr 2028
3729,5,1,Actual,82,48,2 Apr 2028
3730,5,1,Budget,82,50,2 Apr 2028
3731,5,1,Budget,83,200,2 Apr 2028
3732,5,1,Actual,83,167,2 Apr 2028
3733,5,1,Actual,84,147,2 Apr 2028
3734,5,1,Budget,84,200,2 Apr 2028
3735,5,1,Budget,85,200,2 Apr 2028
3736,5,1,Actual,85,133,2 Apr 2028
3737,5,1,Actual,87,630,2 Apr 2028
3738,5,1,Budget,87,650,2 Apr 2028
3739,5,1,Actual,89,144,2 Apr 2028
3740,5,1,Actual,90,220,2 Apr 2028
3741,5,1,Actual,91,-176,2 Apr 2028
3742,5,1,Actual,92,294,2 Apr 2028
3743,5,1,Actual,94,207,2 Apr 2028
3744,5,1,Actual,96,7,2 Apr 2028
3745,5,2,Actual,12,37775,2 Apr 2028
3746,5,6,Actual,52,5610,2 Apr 2028
3747,5,6,Budget,52,6200,2 Apr 2028
3748,5,6,Budget,53,4800,2 Apr 2028
3749,5,6,Actual,53,5610,2 Apr 2028
3750,5,6,Actual,56,38587,2 Apr 2028
3751,5,6,Budget,56,61700,2 Apr 2028
3752,5,6,Actual,60,31680,2 Apr 2028
3753,5,6,Budget,60,28800,2 Apr 2028
3754,5,6,Budget,61,2600,2 Apr 2028
3755,5,6,Actual,61,2534,2 Apr 2028
3756,5,6,Actual,62,1900,2 Apr 2028
3757,5,6,Budget,62,1900,2 Apr 2028
3758,5,6,Budget,63,13000,2 Apr 2028
3759,5,6,Actual,63,2244,2 Apr 2028
3760,5,6,Actual,65,424,2 Apr 2028
3761,5,6,Budget,65,380,2 Apr 2028
